Customer_ID,FICO_Score,Credit_Bureau_Score,Annual_Salary,Account_Open_Date,ZIP_Code,Business_Type,Asset_Value,Time_on_Books,PD,RWA,FICO_Band,Credit_Bureau_Band,Salary_Band,Counterparty_ID,Product_Type,CCF_Source
747,560,479,69678,2017-09-02,10001,Finance,554333,8.0,0.29,110331.36434714882,<600,<600,$60K–80K,,,
748,471,706,128392,2015-02-21,20002,Tech,953831,10.5,0.379,218770.6411412188,<600,700–749,$100K+,748.0,Derivative,Standardized
749,312,495,131250,2015-11-11,94105,Retail,45709,9.8,0.538,15049.563127837497,<600,<600,$100K+,749.0,Securitization,Internal Model
749,312,495,131250,2015-11-11,94105,Retail,45709,9.8,0.538,15049.563127837497,<600,<600,$100K+,749.0,Guarantee,Internal Model
750,467,765,46649,2010-03-27,10001,Healthcare,840049,15.4,0.383,306282.7720275606,<600,750+,$40K–60K,750.0,Securitization,Standardized
750,467,765,46649,2010-03-27,10001,Healthcare,840049,15.4,0.383,306282.7720275606,<600,750+,$40K–60K,750.0,Commitment,Internal Model
751,620,610,147795,2018-07-13,10001,Finance,987643,7.1,0.23,198362.6614757233,600–649,600–649,$100K+,751.0,Commitment,Internal Model
751,620,610,147795,2018-07-13,10001,Finance,987643,7.1,0.23,198362.6614757233,600–649,600–649,$100K+,751.0,Guarantee,Internal Model
752,618,561,108668,2010-05-17,60606,Finance,692265,15.3,0.232,146280.95025529218,600–649,<600,$100K+,752.0,Securitization,Internal Model
752,618,561,108668,2010-05-17,60606,Finance,692265,15.3,0.232,146280.95025529218,600–649,<600,$100K+,752.0,Commitment,Internal Model
753,628,718,102325,2016-10-04,20002,Retail,991652,8.9,0.222,133073.8380377194,600–649,700–749,$100K+,,,
754,849,705,34567,2015-10-23,30303,Manufacturing,737963,9.8,0.001,629.9340515413517,750+,700–749,<$40K,754.0,Commitment,Internal Model
754,849,705,34567,2015-10-23,30303,Manufacturing,737963,9.8,0.001,629.9340515413517,750+,700–749,<$40K,754.0,Trade Finance,Internal Model
755,718,442,100404,2019-11-29,94105,Retail,239167,5.7,0.132,32543.692466466164,700–749,<600,$100K+,,,
756,394,641,109906,2014-06-25,20002,Retail,916211,11.2,0.456,361647.7192525311,<600,600–649,$100K+,,,
757,617,615,128069,2019-10-24,94105,Finance,315063,5.8,0.233,76296.993535809,600–649,600–649,$100K+,,,
758,535,400,116019,2018-11-02,10001,Healthcare,879953,6.8,0.315,205064.76125102083,<600,<600,$100K+,758.0,Securitization,Standardized
759,633,543,81944,2019-02-09,60606,Retail,496121,6.5,0.217,117119.82473759326,600–649,<600,$80K–100K,759.0,Securitization,Internal Model
759,633,543,81944,2019-02-09,60606,Retail,496121,6.5,0.217,117119.82473759326,600–649,<600,$80K–100K,759.0,Guarantee,Internal Model
760,675,789,138428,2016-01-28,60606,Manufacturing,229222,9.6,0.175,38230.85550891823,650–699,750+,$100K+,,,
761,758,311,98002,2014-10-18,30303,Tech,723806,10.9,0.092,48374.93929621714,750+,<600,$80K–100K,761.0,Derivative,Standardized
762,436,538,48803,2016-01-27,60606,Retail,717788,9.6,0.414,220505.45424346725,<600,<600,$40K–60K,762.0,Derivative,Standardized
762,436,538,48803,2016-01-27,60606,Retail,717788,9.6,0.414,220505.45424346725,<600,<600,$40K–60K,762.0,Securitization,Standardized
763,846,341,38230,2014-11-23,10001,Retail,975398,10.8,0.004,3811.146381792473,750+,<600,<$40K,,,
764,812,728,37862,2012-05-21,30303,Manufacturing,802879,13.3,0.038,33498.21761102094,750+,700–749,<$40K,764.0,Securitization,Standardized
764,812,728,37862,2012-05-21,30303,Manufacturing,802879,13.3,0.038,33498.21761102094,750+,700–749,<$40K,764.0,Commitment,Standardized
764,812,728,37862,2012-05-21,30303,Manufacturing,802879,13.3,0.038,33498.21761102094,750+,700–749,<$40K,764.0,Derivative,Internal Model
764,812,728,37862,2012-05-21,30303,Manufacturing,802879,13.3,0.038,33498.21761102094,750+,700–749,<$40K,764.0,Trade Finance,Standardized
765,595,457,63355,2016-06-27,20002,Healthcare,539787,9.2,0.255,116913.03345746025,<600,<600,$60K–80K,,,
766,619,515,51259,2019-12-18,60606,Retail,573329,5.7,0.231,99988.82956495724,600–649,<600,$40K–60K,,,
767,648,761,119075,2016-11-08,30303,Retail,303459,8.8,0.202,68667.25079684384,600–649,750+,$100K+,767.0,Trade Finance,Internal Model
767,648,761,119075,2016-11-08,30303,Retail,303459,8.8,0.202,68667.25079684384,600–649,750+,$100K+,767.0,Commitment,Standardized
768,528,433,107445,2012-08-01,10001,Healthcare,142371,13.1,0.322,45915.02250041058,<600,<600,$100K+,,,
769,569,366,50795,2014-06-15,94105,Manufacturing,392650,11.2,0.281,95864.40324567464,<600,<600,$40K–60K,769.0,Derivative,Internal Model
769,569,366,50795,2014-06-15,94105,Manufacturing,392650,11.2,0.281,95864.40324567464,<600,<600,$40K–60K,769.0,Trade Finance,Internal Model
770,590,306,134604,2017-10-08,94105,Retail,670354,7.9,0.26,155597.49621097674,<600,<600,$100K+,770.0,Securitization,Internal Model
771,464,825,28770,2017-04-14,10001,Healthcare,760774,8.4,0.386,212184.27954792467,<600,750+,<$40K,771.0,Trade Finance,Standardized
772,304,372,31093,2018-11-01,10001,Retail,222235,6.8,0.546,118438.0412645301,<600,<600,<$40K,772.0,Derivative,Internal Model
773,678,698,66571,2018-01-15,94105,Tech,792119,7.6,0.172,111072.69029874014,650–699,650–699,$60K–80K,773.0,Trade Finance,Standardized
774,377,704,20193,2010-12-15,30303,Finance,934993,14.7,0.473,529546.4700173605,<600,700–749,<$40K,774.0,Commitment,Standardized
775,709,429,120311,2019-08-24,94105,Tech,363791,6.0,0.141,45555.19152557392,700–749,<600,$100K+,,,
776,431,765,37569,2014-08-04,10001,Retail,304499,11.1,0.419,113746.10125346151,<600,750+,<$40K,776.0,Guarantee,Standardized
776,431,765,37569,2014-08-04,10001,Retail,304499,11.1,0.419,113746.10125346151,<600,750+,<$40K,776.0,Guarantee,Internal Model
776,431,765,37569,2014-08-04,10001,Retail,304499,11.1,0.419,113746.10125346151,<600,750+,<$40K,776.0,Commitment,Internal Model
776,431,765,37569,2014-08-04,10001,Retail,304499,11.1,0.419,113746.10125346151,<600,750+,<$40K,776.0,Guarantee,Standardized
777,341,505,137082,2013-04-11,60606,Manufacturing,345949,12.4,0.509,165436.6642448962,<600,<600,$100K+,777.0,Trade Finance,Standardized
778,388,565,31190,2010-01-10,20002,Finance,340511,15.6,0.462,180921.92673637252,<600,<600,<$40K,,,
779,701,836,82824,2017-08-19,60606,Tech,382050,8.0,0.149,61507.428421596735,700–749,750+,$80K–100K,779.0,Trade Finance,Internal Model
780,595,552,62752,2019-02-19,60606,Healthcare,389553,6.5,0.255,86489.68702823365,<600,<600,$60K–80K,780.0,Trade Finance,Internal Model
780,595,552,62752,2019-02-19,60606,Healthcare,389553,6.5,0.255,86489.68702823365,<600,<600,$60K–80K,780.0,Commitment,Standardized
781,594,588,52327,2014-01-01,10001,Manufacturing,873787,11.7,0.256,230672.95879934536,<600,<600,$40K–60K,,,
782,825,463,62070,2019-02-01,94105,Tech,126220,6.6,0.025,3003.219669841616,750+,<600,$60K–80K,,,
783,721,394,105925,2011-10-29,30303,Healthcare,231421,13.8,0.129,26731.25678777786,700–749,<600,$100K+,783.0,Commitment,Internal Model
783,721,394,105925,2011-10-29,30303,Healthcare,231421,13.8,0.129,26731.25678777786,700–749,<600,$100K+,783.0,Trade Finance,Internal Model
784,322,409,60197,2017-02-06,60606,Retail,359317,8.6,0.528,135723.24264456288,<600,<600,$60K–80K,784.0,Derivative,Standardized
785,442,635,22261,2014-03-03,94105,Healthcare,798428,11.5,0.408,286133.91768406,<600,600–649,<$40K,785.0,Commitment,Internal Model
786,444,537,138424,2015-12-17,30303,Tech,785359,9.7,0.406,238341.8549473786,<600,<600,$100K+,,,
787,524,680,113905,2011-08-24,60606,Tech,840819,14.0,0.326,314922.9754082007,<600,650–699,$100K+,787.0,Derivative,Standardized
787,524,680,113905,2011-08-24,60606,Tech,840819,14.0,0.326,314922.9754082007,<600,650–699,$100K+,787.0,Derivative,Standardized
788,802,735,46512,2017-04-06,30303,Retail,13089,8.4,0.048,503.3992257173861,750+,700–749,$40K–60K,,,
789,403,782,26716,2010-11-23,94105,Healthcare,895259,14.8,0.447,468755.1134616289,<600,750+,<$40K,,,
790,338,324,106795,2012-09-06,20002,Healthcare,292803,13.0,0.512,137896.91538604084,<600,<600,$100K+,790.0,Derivative,Internal Model
791,497,416,48933,2016-09-17,94105,Retail,317322,8.9,0.353,109654.13918495255,<600,<600,$40K–60K,791.0,Guarantee,Internal Model
792,690,781,127225,2011-09-21,10001,Healthcare,523269,13.9,0.16,77507.79873095866,650–699,750+,$100K+,792.0,Commitment,Internal Model
792,690,781,127225,2011-09-21,10001,Healthcare,523269,13.9,0.16,77507.79873095866,650–699,750+,$100K+,792.0,Guarantee,Internal Model
792,690,781,127225,2011-09-21,10001,Healthcare,523269,13.9,0.16,77507.79873095866,650–699,750+,$100K+,792.0,Trade Finance,Internal Model
793,478,691,24378,2014-06-18,30303,Retail,630253,11.2,0.372,158872.76050707747,<600,650–699,<$40K,793.0,Trade Finance,Internal Model
794,747,836,60583,2019-05-24,20002,Manufacturing,615556,6.3,0.103,52338.111388576894,700–749,750+,$60K–80K,,,
795,799,378,132082,2017-07-28,30303,Tech,357186,8.1,0.051,12013.547859755858,750+,<600,$100K+,795.0,Derivative,Standardized
795,799,378,132082,2017-07-28,30303,Tech,357186,8.1,0.051,12013.547859755858,750+,<600,$100K+,795.0,Commitment,Internal Model
796,314,472,105371,2018-06-16,30303,Manufacturing,378615,7.2,0.536,197615.07813301872,<600,<600,$100K+,796.0,Trade Finance,Internal Model
796,314,472,105371,2018-06-16,30303,Manufacturing,378615,7.2,0.536,197615.07813301872,<600,<600,$100K+,796.0,Guarantee,Standardized
796,314,472,105371,2018-06-16,30303,Manufacturing,378615,7.2,0.536,197615.07813301872,<600,<600,$100K+,796.0,Securitization,Internal Model
797,588,311,49033,2010-10-01,60606,Finance,211798,14.9,0.262,48173.16355698384,<600,<600,$40K–60K,,,
798,777,427,44000,2011-11-16,10001,Finance,342255,13.8,0.073,26653.36199429148,750+,<600,$40K–60K,798.0,Securitization,Standardized
798,777,427,44000,2011-11-16,10001,Finance,342255,13.8,0.073,26653.36199429148,750+,<600,$40K–60K,798.0,Guarantee,Internal Model
798,777,427,44000,2011-11-16,10001,Finance,342255,13.8,0.073,26653.36199429148,750+,<600,$40K–60K,798.0,Derivative,Internal Model
798,777,427,44000,2011-11-16,10001,Finance,342255,13.8,0.073,26653.36199429148,750+,<600,$40K–60K,798.0,Trade Finance,Standardized
799,530,391,131032,2010-04-26,30303,Finance,247103,15.3,0.32,57903.72811514636,<600,<600,$100K+,,,
800,719,842,95868,2012-05-10,94105,Retail,779042,13.3,0.131,71309.52548346522,700–749,750+,$80K–100K,800.0,Derivative,Standardized
801,456,831,62604,2015-06-27,94105,Healthcare,699925,10.2,0.394,232694.9233094293,<600,750+,$60K–80K,801.0,Securitization,Internal Model
802,849,746,88336,2011-11-24,60606,Manufacturing,896867,13.8,0.001,1036.734511734552,750+,700–749,$80K–100K,802.0,Guarantee,Internal Model
802,849,746,88336,2011-11-24,60606,Manufacturing,896867,13.8,0.001,1036.734511734552,750+,700–749,$80K–100K,802.0,Derivative,Standardized
803,740,689,115074,2018-08-29,10001,Manufacturing,99242,7.0,0.11,11203.214996520475,700–749,650–699,$100K+,,,
804,396,342,115655,2013-01-10,10001,Manufacturing,385348,12.6,0.454,148942.70337532953,<600,<600,$100K+,804.0,Securitization,Standardized
805,710,553,93869,2016-06-29,94105,Manufacturing,163956,9.2,0.14,20896.333572595973,700–749,<600,$80K–100K,805.0,Securitization,Standardized
806,588,429,25410,2018-03-28,20002,Finance,813631,7.4,0.262,138673.8725533337,<600,<600,<$40K,806.0,Securitization,Standardized
807,553,359,103375,2015-12-02,60606,Manufacturing,594326,9.7,0.297,210184.236656592,<600,<600,$100K+,807.0,Trade Finance,Internal Model
808,495,766,76044,2014-11-28,60606,Healthcare,592074,10.7,0.355,210153.56140474707,<600,750+,$60K–80K,,,
809,821,586,83315,2018-07-27,94105,Finance,906068,7.1,0.029,20265.14478697858,750+,<600,$80K–100K,,,
810,816,816,116055,2010-06-03,94105,Manufacturing,770330,15.2,0.034,24920.553918442914,750+,750+,$100K+,,,
811,417,766,91344,2015-03-16,20002,Retail,845726,10.5,0.433,243775.03810007195,<600,750+,$80K–100K,811.0,Securitization,Standardized
812,458,644,26796,2013-11-28,20002,Tech,743375,11.7,0.392,343710.42168032174,<600,600–649,<$40K,,,
813,527,681,106716,2013-07-13,10001,Tech,175250,12.1,0.323,39899.7511967273,<600,650–699,$100K+,813.0,Securitization,Internal Model
814,515,552,74245,2010-11-11,60606,Tech,940169,14.8,0.335,311434.83023522614,<600,<600,$60K–80K,,,
815,314,355,63056,2012-11-30,60606,Finance,532820,12.7,0.536,213414.7398283657,<600,<600,$60K–80K,815.0,Guarantee,Internal Model
815,314,355,63056,2012-11-30,60606,Finance,532820,12.7,0.536,213414.7398283657,<600,<600,$60K–80K,815.0,Guarantee,Standardized
816,456,762,37709,2010-04-15,94105,Manufacturing,272678,15.4,0.394,110715.86031776878,<600,750+,<$40K,816.0,Derivative,Internal Model
816,456,762,37709,2010-04-15,94105,Manufacturing,272678,15.4,0.394,110715.86031776878,<600,750+,<$40K,816.0,Guarantee,Standardized
816,456,762,37709,2010-04-15,94105,Manufacturing,272678,15.4,0.394,110715.86031776878,<600,750+,<$40K,816.0,Derivative,Standardized
816,456,762,37709,2010-04-15,94105,Manufacturing,272678,15.4,0.394,110715.86031776878,<600,750+,<$40K,816.0,Guarantee,Standardized
817,560,756,139664,2015-04-09,10001,Finance,888260,10.4,0.29,274620.60649368423,<600,750+,$100K+,,,
818,456,382,78557,2015-03-29,60606,Healthcare,832564,10.4,0.394,329359.3410800872,<600,<600,$60K–80K,818.0,Trade Finance,Standardized
819,346,398,37543,2013-05-01,10001,Retail,912152,12.3,0.504,445335.078889218,<600,<600,<$40K,819.0,Commitment,Standardized
819,346,398,37543,2013-05-01,10001,Retail,912152,12.3,0.504,445335.078889218,<600,<600,<$40K,819.0,Guarantee,Standardized
820,623,448,57418,2013-11-25,10001,Retail,308254,11.8,0.227,79453.79109346075,600–649,<600,$40K–60K,820.0,Securitization,Standardized
820,623,448,57418,2013-11-25,10001,Retail,308254,11.8,0.227,79453.79109346075,600–649,<600,$40K–60K,820.0,Commitment,Standardized
821,429,628,114611,2019-03-04,94105,Tech,724114,6.5,0.421,197292.90217613365,<600,600–649,$100K+,,,
822,710,455,123291,2016-07-29,10001,Tech,860012,9.1,0.14,96146.6242420452,700–749,<600,$100K+,822.0,Guarantee,Internal Model
822,710,455,123291,2016-07-29,10001,Tech,860012,9.1,0.14,96146.6242420452,700–749,<600,$100K+,822.0,Trade Finance,Standardized
823,394,489,133504,2018-05-22,20002,Tech,425685,7.3,0.456,145384.81717775727,<600,<600,$100K+,823.0,Securitization,Standardized
824,591,793,123001,2014-11-08,20002,Manufacturing,336160,10.8,0.259,103852.38620002156,<600,750+,$100K+,824.0,Trade Finance,Internal Model
824,591,793,123001,2014-11-08,20002,Manufacturing,336160,10.8,0.259,103852.38620002156,<600,750+,$100K+,824.0,Trade Finance,Internal Model
825,582,562,116038,2015-05-15,30303,Healthcare,56233,10.3,0.268,12563.232521185171,<600,<600,$100K+,825.0,Commitment,Internal Model
826,368,379,36724,2017-08-12,94105,Healthcare,926295,8.0,0.482,464140.1108862424,<600,<600,<$40K,826.0,Commitment,Internal Model
827,310,699,23828,2014-05-23,30303,Healthcare,207780,11.3,0.54,113416.91103458725,<600,650–699,<$40K,827.0,Guarantee,Internal Model
828,553,559,136656,2011-12-10,20002,Healthcare,461448,13.7,0.297,99669.48088369433,<600,<600,$100K+,828.0,Derivative,Internal Model
829,849,400,37087,2019-02-10,30303,Tech,758810,6.5,0.001,564.0982978327964,750+,<600,<$40K,829.0,Derivative,Internal Model
829,849,400,37087,2019-02-10,30303,Tech,758810,6.5,0.001,564.0982978327964,750+,<600,<$40K,829.0,Trade Finance,Standardized
829,849,400,37087,2019-02-10,30303,Tech,758810,6.5,0.001,564.0982978327964,750+,<600,<$40K,829.0,Trade Finance,Standardized
830,433,658,32605,2011-10-13,94105,Retail,116311,13.9,0.417,37286.67771562852,<600,650–699,<$40K,830.0,Securitization,Internal Model
830,433,658,32605,2011-10-13,94105,Retail,116311,13.9,0.417,37286.67771562852,<600,650–699,<$40K,830.0,Commitment,Standardized
831,322,679,51337,2017-11-11,94105,Tech,568697,7.8,0.528,254233.21960532205,<600,650–699,$40K–60K,831.0,Trade Finance,Internal Model
832,645,520,25482,2012-08-04,10001,Healthcare,780519,13.1,0.205,118499.94240772746,600–649,<600,<$40K,832.0,Guarantee,Standardized
833,601,719,85333,2011-10-23,60606,Tech,946828,13.8,0.249,144235.92537147112,600–649,700–749,$80K–100K,833.0,Commitment,Standardized
834,662,423,112541,2015-11-17,10001,Healthcare,411954,9.8,0.188,87332.40937014172,650–699,<600,$100K+,834.0,Guarantee,Standardized
835,695,721,108296,2017-03-20,94105,Finance,506246,8.4,0.155,92542.636666844,650–699,700–749,$100K+,835.0,Securitization,Standardized
836,517,530,70952,2016-05-18,20002,Retail,820486,9.3,0.333,219927.7961706818,<600,<600,$60K–80K,836.0,Securitization,Internal Model
837,440,362,25463,2016-09-16,20002,Finance,39709,8.9,0.41,13075.0893400761,<600,<600,<$40K,837.0,Commitment,Internal Model
837,440,362,25463,2016-09-16,20002,Finance,39709,8.9,0.41,13075.0893400761,<600,<600,<$40K,837.0,Commitment,Standardized
838,509,784,132164,2013-02-06,10001,Manufacturing,643609,12.6,0.341,132616.26833640836,<600,750+,$100K+,838.0,Trade Finance,Internal Model
839,759,782,90448,2011-12-01,94105,Tech,10363,13.7,0.091,950.7191084209544,750+,750+,$80K–100K,839.0,Trade Finance,Internal Model
839,759,782,90448,2011-12-01,94105,Tech,10363,13.7,0.091,950.7191084209544,750+,750+,$80K–100K,839.0,Securitization,Standardized
840,655,818,24648,2016-02-25,20002,Manufacturing,806790,9.5,0.195,172311.35845845126,650–699,750+,<$40K,840.0,Securitization,Standardized
841,623,454,53623,2019-03-29,94105,Tech,504829,6.4,0.227,78838.16077042432,600–649,<600,$40K–60K,841.0,Trade Finance,Internal Model
842,432,391,79156,2015-08-01,20002,Finance,406456,10.1,0.418,118215.41910115237,<600,<600,$60K–80K,842.0,Securitization,Internal Model
843,426,825,55634,2016-07-02,94105,Healthcare,475417,9.2,0.424,216503.5605501051,<600,750+,$40K–60K,843.0,Guarantee,Internal Model
844,405,754,64602,2016-01-11,30303,Healthcare,55689,9.6,0.445,24032.56733452009,<600,750+,$60K–80K,,,
845,677,809,134598,2011-07-06,94105,Tech,274080,14.1,0.173,29725.764613671963,650–699,750+,$100K+,,,
846,350,482,69334,2011-02-09,94105,Healthcare,908704,14.6,0.5,442324.4821263112,<600,<600,$60K–80K,,,
847,328,685,88648,2011-04-07,10001,Finance,625362,14.4,0.522,256369.0472438149,<600,650–699,$80K–100K,,,
848,761,704,42054,2015-12-20,30303,Healthcare,185037,9.7,0.089,13524.340138058664,750+,700–749,$40K–60K,,,
849,595,545,90028,2017-10-09,60606,Finance,218606,7.9,0.255,59191.707683515786,<600,<600,$80K–100K,849.0,Guarantee,Standardized
850,596,770,42207,2012-05-23,10001,Manufacturing,10882,13.3,0.254,3003.2853472394945,<600,750+,$40K–60K,,,
851,706,722,100650,2010-03-25,60606,Finance,423440,15.4,0.144,51232.34966996659,700–749,700–749,$100K+,851.0,Derivative,Standardized
852,704,364,119821,2013-11-23,20002,Retail,901659,11.8,0.146,153796.51409548608,700–749,<600,$100K+,852.0,Derivative,Standardized
852,704,364,119821,2013-11-23,20002,Retail,901659,11.8,0.146,153796.51409548608,700–749,<600,$100K+,852.0,Securitization,Internal Model
853,645,312,101554,2017-09-02,60606,Retail,789110,8.0,0.205,136512.01682966863,600–649,<600,$100K+,,,
854,719,512,41386,2017-04-29,94105,Retail,135865,8.3,0.131,18921.41753002596,700–749,<600,$40K–60K,854.0,Guarantee,Internal Model
854,719,512,41386,2017-04-29,94105,Retail,135865,8.3,0.131,18921.41753002596,700–749,<600,$40K–60K,854.0,Derivative,Standardized
855,481,541,103276,2018-09-16,60606,Tech,658033,6.9,0.369,216183.8620585091,<600,<600,$100K+,855.0,Securitization,Standardized
856,300,792,79518,2010-08-09,10001,Tech,434041,15.1,0.55,271790.2534168707,<600,750+,$60K–80K,,,
857,670,512,72781,2017-02-13,10001,Tech,473956,8.5,0.18,97653.04790351012,650–699,<600,$60K–80K,857.0,Securitization,Internal Model
857,670,512,72781,2017-02-13,10001,Tech,473956,8.5,0.18,97653.04790351012,650–699,<600,$60K–80K,857.0,Commitment,Internal Model
858,730,637,72780,2013-10-23,60606,Finance,38885,11.8,0.12,3044.4625853328307,700–749,600–649,$60K–80K,858.0,Guarantee,Standardized
858,730,637,72780,2013-10-23,60606,Finance,38885,11.8,0.12,3044.4625853328307,700–749,600–649,$60K–80K,858.0,Guarantee,Standardized
859,608,472,81440,2018-10-24,10001,Tech,705416,6.8,0.242,198348.0467468924,600–649,<600,$80K–100K,,,
860,436,463,64199,2010-04-22,10001,Manufacturing,406419,15.4,0.414,184295.919917362,<600,<600,$60K–80K,,,
861,501,764,81035,2011-09-07,60606,Retail,725601,14.0,0.349,272173.2714719873,<600,750+,$80K–100K,861.0,Guarantee,Standardized
861,501,764,81035,2011-09-07,60606,Retail,725601,14.0,0.349,272173.2714719873,<600,750+,$80K–100K,861.0,Commitment,Standardized
861,501,764,81035,2011-09-07,60606,Retail,725601,14.0,0.349,272173.2714719873,<600,750+,$80K–100K,861.0,Securitization,Standardized
862,735,796,28210,2014-05-01,30303,Finance,405460,11.3,0.115,33597.584313433545,700–749,750+,<$40K,,,
863,612,694,64363,2018-02-19,30303,Retail,370466,7.5,0.238,95495.3998104842,600–649,650–699,$60K–80K,863.0,Commitment,Standardized
864,416,607,131175,2019-10-06,20002,Tech,340763,5.9,0.434,164170.94579049185,<600,600–649,$100K+,864.0,Guarantee,Internal Model
864,416,607,131175,2019-10-06,20002,Tech,340763,5.9,0.434,164170.94579049185,<600,600–649,$100K+,864.0,Trade Finance,Internal Model
865,543,482,98279,2019-10-17,10001,Finance,31584,5.9,0.307,7499.983750898262,<600,<600,$80K–100K,,,
866,836,809,80348,2011-04-20,60606,Healthcare,804953,14.4,0.014,13200.411897607097,750+,750+,$80K–100K,,,
867,374,845,75284,2017-11-23,10001,Manufacturing,715377,7.8,0.476,214498.68103708987,<600,750+,$60K–80K,867.0,Commitment,Standardized
867,374,845,75284,2017-11-23,10001,Manufacturing,715377,7.8,0.476,214498.68103708987,<600,750+,$60K–80K,867.0,Guarantee,Internal Model
867,374,845,75284,2017-11-23,10001,Manufacturing,715377,7.8,0.476,214498.68103708987,<600,750+,$60K–80K,867.0,Commitment,Standardized
868,685,526,127628,2015-03-29,94105,Tech,829973,10.4,0.165,94484.96963188356,650–699,<600,$100K+,,,
869,509,735,129835,2010-09-28,10001,Tech,563351,14.9,0.341,177224.08455032305,<600,700–749,$100K+,869.0,Guarantee,Internal Model
869,509,735,129835,2010-09-28,10001,Tech,563351,14.9,0.341,177224.08455032305,<600,700–749,$100K+,869.0,Guarantee,Standardized
870,774,721,92124,2016-10-04,10001,Manufacturing,80268,8.9,0.076,5767.748379285276,750+,700–749,$80K–100K,,,
871,717,320,88847,2015-04-05,30303,Manufacturing,790594,10.4,0.133,103791.53363958412,700–749,<600,$80K–100K,871.0,Commitment,Standardized
872,646,696,42432,2017-07-17,60606,Healthcare,660506,8.1,0.204,82217.81951546331,600–649,650–699,$40K–60K,872.0,Derivative,Internal Model
872,646,696,42432,2017-07-17,60606,Healthcare,660506,8.1,0.204,82217.81951546331,600–649,650–699,$40K–60K,872.0,Securitization,Standardized
872,646,696,42432,2017-07-17,60606,Healthcare,660506,8.1,0.204,82217.81951546331,600–649,650–699,$40K–60K,872.0,Trade Finance,Standardized
872,646,696,42432,2017-07-17,60606,Healthcare,660506,8.1,0.204,82217.81951546331,600–649,650–699,$40K–60K,872.0,Trade Finance,Internal Model
872,646,696,42432,2017-07-17,60606,Healthcare,660506,8.1,0.204,82217.81951546331,600–649,650–699,$40K–60K,872.0,Commitment,Standardized
873,828,404,146252,2013-10-22,10001,Tech,390350,11.8,0.022,10101.02505025348,750+,<600,$100K+,873.0,Trade Finance,Standardized
874,478,491,84089,2019-03-06,30303,Tech,468168,6.5,0.372,109154.3347020522,<600,<600,$80K–100K,,,
875,481,316,75398,2019-03-09,20002,Retail,758414,6.5,0.369,191934.8011817465,<600,<600,$60K–80K,,,
876,324,419,119291,2010-02-09,30303,Finance,180635,15.6,0.526,57807.351305019576,<600,<600,$100K+,876.0,Trade Finance,Internal Model
876,324,419,119291,2010-02-09,30303,Finance,180635,15.6,0.526,57807.351305019576,<600,<600,$100K+,876.0,Commitment,Internal Model
877,479,692,23321,2015-06-06,30303,Finance,180824,10.2,0.371,63068.28063952282,<600,650–699,<$40K,877.0,Securitization,Standardized
878,800,724,101348,2016-02-15,30303,Retail,760593,9.5,0.05,44090.059981263126,750+,700–749,$100K+,878.0,Securitization,Standardized
879,460,428,57383,2018-11-10,10001,Finance,405783,6.8,0.39,158187.05110110916,<600,<600,$40K–60K,879.0,Trade Finance,Internal Model
879,460,428,57383,2018-11-10,10001,Finance,405783,6.8,0.39,158187.05110110916,<600,<600,$40K–60K,879.0,Securitization,Standardized
880,476,429,133816,2012-09-20,10001,Manufacturing,419337,12.9,0.374,171510.6512146237,<600,<600,$100K+,880.0,Trade Finance,Standardized
881,584,328,98682,2015-07-06,20002,Finance,929178,10.1,0.266,150266.36888993098,<600,<600,$80K–100K,881.0,Trade Finance,Internal Model
881,584,328,98682,2015-07-06,20002,Finance,929178,10.1,0.266,150266.36888993098,<600,<600,$80K–100K,881.0,Commitment,Internal Model
882,362,396,143053,2019-11-17,94105,Finance,610699,5.8,0.488,275731.8683843639,<600,<600,$100K+,,,
883,455,309,99190,2017-01-27,94105,Retail,119876,8.6,0.395,41467.07744347411,<600,<600,$80K–100K,883.0,Commitment,Internal Model
883,455,309,99190,2017-01-27,94105,Retail,119876,8.6,0.395,41467.07744347411,<600,<600,$80K–100K,883.0,Trade Finance,Standardized
883,455,309,99190,2017-01-27,94105,Retail,119876,8.6,0.395,41467.07744347411,<600,<600,$80K–100K,883.0,Derivative,Standardized
884,768,541,72893,2018-06-03,94105,Healthcare,993779,7.2,0.082,73290.42894027792,750+,<600,$60K–80K,884.0,Guarantee,Standardized
884,768,541,72893,2018-06-03,94105,Healthcare,993779,7.2,0.082,73290.42894027792,750+,<600,$60K–80K,884.0,Guarantee,Internal Model
885,348,531,55820,2010-10-17,20002,Finance,208153,14.9,0.502,67223.1386195231,<600,<600,$40K–60K,885.0,Guarantee,Standardized
885,348,531,55820,2010-10-17,20002,Finance,208153,14.9,0.502,67223.1386195231,<600,<600,$40K–60K,885.0,Derivative,Standardized
886,383,583,141262,2016-10-16,94105,Finance,694500,8.9,0.467,327789.26838519005,<600,<600,$100K+,886.0,Securitization,Internal Model
886,383,583,141262,2016-10-16,94105,Finance,694500,8.9,0.467,327789.26838519005,<600,<600,$100K+,886.0,Securitization,Internal Model
887,660,499,86262,2016-11-23,94105,Healthcare,674687,8.8,0.19,115619.17301252892,650–699,<600,$80K–100K,,,
888,447,378,23760,2018-11-27,30303,Retail,998167,6.7,0.403,426030.6436823074,<600,<600,<$40K,,,
889,641,472,42190,2019-02-02,10001,Healthcare,33331,6.6,0.209,6208.080254338443,600–649,<600,$40K–60K,,,
